"id","created","modified","rating","text","venueid","venuename","agentid","agentname","invite_id"
304155,"2018-01-30 11:15:05.476","2018-01-30 11:15:13.42",5,"Professionell och extremt bemötande. Hjälpsam och tydlig. Snabb på svar och återkoppling. ",1711469,"Svenska Mäklarhuset Bromma",1949,"Fredrik Wolffelt",1640138
304259,"2018-01-30 14:00:02.877","2018-01-30 14:00:32.645",5,"Engagerad, kunnig, vänlig, serviceminded och trevlig:) ",3549995,"HusmanHagberg Malmö",5100,"Johan Runnerström",1662106
304318,"2018-01-30 16:24:59.396","2018-01-30 16:25:32.668",4,"I det stora hela är vi mycket nöjda med vår mäklare. Han fick en tuff utmaning i en period av kraftigt prisfall, även på Östermalm. 8 visningar på två månader var lite mer än vad vi räknat med, ett 20 tal spekulanter men bara tre bud. Det (troligen) bästa nobbades av en petig styrelse i vår förening. De vill inte ha övernattningslägenheter. Det andra budet var ett skambud och först det tredje (utgångspriset) accepterades av oss och troligen även av styrelsen (ej klart). All heder åt en tålmodig och kämpande mäklare.",4019404,"Svenska Mäklarhuset Östermalm",,,1657721
304313,"2018-01-30 16:21:20.807","2018-01-30 16:21:32.623",5,"Jag fick ett väldigt professionellt bemötande av Nils. Han ingav både förtroende, kunskap och var väldigt trevlig. Mån om kunden och att anstränga sig extra mycket för att genomföra ett så bra arbete som möjligt. Både erfarenhet och ett väldigt serviceinriktat förhållningssätt gjorde att jag kände mig trygg i hur han hanterade processen.",4019404,"Svenska Mäklarhuset Östermalm",,,1657733
304321,"2018-01-30 16:30:56.176","2018-01-30 16:31:33",5,"Riktigt proffsigt bemötande. Över förväntan",3549999,"HusmanHagberg Ängelholm",,,1657898
304326,"2018-01-30 16:47:32.706","2018-01-30 16:47:38.359",4,"Bra helhetsupplevelse och tryggt navigerad genom processen. Trevligt kontor också. ",3549999,"HusmanHagberg Ängelholm",,,1657930
304346,"2018-01-30 17:45:43.877","2018-01-30 17:46:33.076",5,"Ett mycket proffsigt samarbete med mäklaren Eva Holmberg",3549999,"HusmanHagberg Ängelholm",,,1657889
304357,"2018-01-30 18:25:02.878","2018-01-30 18:25:32.73",3,"Vi tyckte det var konstigt att 3 andra radhus kunde säljas för 200.000 mer än vad vi fick för vårat hus som ser likadana ut. Så inte jätte nöjda över resultatet. ",3549999,"HusmanHagberg Ängelholm",,,1657883
304364,"2018-01-30 18:42:15.404","2018-01-30 18:42:32.776",5,"Kanon, proffsigt, bra bemötande, bra med hjälp o kommunikation",3549999,"HusmanHagberg Ängelholm",,,1657944
304367,"2018-01-30 18:58:22.276","2018-01-30 18:58:32.69",5,"Mycket väl bemött av Malin Nunez. Som mäklare är hon mycket kunnig och har rätt fingertoppskänsla, förstås mot mig mot säljare, men även mot köparen. Mycket nöjd med hennes tjänster och rekommenderar henne varmt.",3731252,"HusmanHagberg Uppsala",3931,"Malin Nunez",1653998
304373,"2018-01-30 19:23:32.607","2018-01-30 19:23:38.639",5,"Jag anlitade Johanna vid försäljningen av min lägenhet i centrala Lund. Jag kan verkligen rekommendera henne.",3669585,"Våningen & Villan Lund",1224,"Johanna Jönsson",1642631
304377,"2018-01-30 19:40:27.289","2018-01-30 19:40:37.938",5,"Mkt proffsig och ger ett förtroende och vänligt intryck",4013496,"HusmanHagberg Karlskrona",4917,"Ida Ivarsson",1654779
304396,"2018-01-30 20:39:08.61","2018-01-30 20:39:38.669",5,"Anna är mycket trevlig och sprudlande glad. Mycket lätt att ha att göra med och hon har varit mycket behjälplig i allt!",3549999,"HusmanHagberg Ängelholm",,,1657949
304406,"2018-01-30 22:29:48.309","2018-01-30 22:29:54.443",5,"Vår upplevelse har varit mycket god.
Bra service under budgivningen.
Trevligt bemötande under hela köp processen.
Trygg känsla under kontraktsskrivningen.
Bra uppföljning efter köpet.

Tack:-)",3549999,"HusmanHagberg Ängelholm",,,1657915
304412,"2018-01-31 05:44:51.635","2018-01-31 05:44:54.402",4,"Jag kan inte komma på vad skulle kunna önska mig ytterligare. Nöjd",3549966,"HusmanHagberg Järfälla",4933,"Johan Aspenberg",1654726
304413,"2018-01-31 06:01:56.428","2018-01-31 06:02:38.677",5,"Hej.

Vårt intryck av Sandra är att hon är mycket proffsig och påläst.
Och väldigt trevlig.

MVH
Eva o Magnus",3549999,"HusmanHagberg Ängelholm",,,1657880
304423,"2018-01-31 07:45:04.808","2018-01-31 07:45:38.733",5,"Linda Glimmenvall gjorde ett fantastiskt arbete i samband med vår försäljning. 

Återkopplar alltid, bemöter både uppdragsgivare och potentiella kunder professionellt och gav oss goda råd inför försäljning m.m. 

Stark rekommendation till er som går i säljtankar!
",3549999,"HusmanHagberg Ängelholm",,,1657942
304431,"2018-01-31 08:12:44.975","2018-01-31 08:12:54.561",5,"Bra bemötande. Fredrik var snabb i att svara på frågor. Han var även mycket duktig på att förstå både köpare och säljare.",1711469,"Svenska Mäklarhuset Bromma",1949,"Fredrik Wolffelt",1658172
304442,"2018-01-31 08:56:24.175","2018-01-31 08:56:38.642",5,"Jonas was extremely nice and reliable. He always replied to us very fast and everything went extremely smoothly.",3549974,"HusmanHagberg Södermalm & Gamla Stan",2260,"Jonas Uhlbäck ",1659544
304485,"2018-01-31 09:31:58.951","2018-01-31 09:32:37.978",5,"Trevlig och duktig mäklare. Vi upplevde affären som snabb och smidig utan komplikationer. ",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1662642
304533,"2018-01-31 10:32:56.574","2018-01-31 10:33:38.367",5,"Kan varmt rekommendera Fredrik och Husman Hagberg, mycket nöjd! ",1835483,"HusmanHagberg Göteborg Öster",1240,"Fredrik Thulin",1659270
304541,"2018-01-31 10:48:24.544","2018-01-31 10:48:38.403",5,"Vi är mycket nöjda med Mikaela Malmgren och hennes arbete.
Hon är smidig, sympatisk och säger vad hon tycker vilket jag tycker är väldigt bra egenskaper hos en mäklare- vare sig man ska sälja eller köpa. Dessutom är hon påläst och har erfarenhet.
",4020528,"Våningen & Villan Malmö Dockan",1213,"Mikaela Malmgren",1644254
304552,"2018-01-31 11:00:08.808","2018-01-31 11:00:38.364",5,"Min upplevelse har bara varit positiv och har alltid mötts av ett proffesionellt hanterande. Då jag vid två tidigare tillfällen använt mig av er så var mina förväntningar höga, och de efterlevdes på ett bra sätt även denna gång. ",3549999,"HusmanHagberg Ängelholm",,,1657963
304600,"2018-01-31 12:29:05.706","2018-01-31 12:29:38.643",4,"Fick ett bra bemötande, flexibel med tider och lätt att prata med. ",1835483,"HusmanHagberg Göteborg Öster",3208,"Jenny Jurland",1650056
304654,"2018-01-31 14:13:22.538","2018-01-31 14:13:38.343",5,"Hon är mycket trevlig och bra. Lugn och tydlig. Bara positiv upplevelse. ",3450172,"Skandiamäklarna Järfälla",240,"Gülsen Tekbas Kibar",1659598
304668,"2018-01-31 14:34:21.331","2018-01-31 14:34:38.658",5,"Vår upplevelse av mäklaren är rakt igenom väldigt god (från början till slut). Hon gav ett seriöst intryck redan från start och förtroendet har växt allt eftersom vi fått bra bemötande, god service, suverän tillgänglighet och en sakkunnighet som överträffat alla våra förväntningar. Vi vill gärna ge mäklaren våra varmaste rekommendationer.",3549999,"HusmanHagberg Ängelholm",,,1657958
304675,"2018-01-31 14:43:27.207","2018-01-31 14:43:37.915",3,"Bra bemötande, mäklaren lyssnade in mina krav på ett bra sätt och vidarebefordra dem till säljaren.
Dock tyvärr ett allvarligt fel i prospektet och i beskrivningen av vad som ingår i månadsavgiften. Detta var så allvarligt att vi övervägde att hoppas av affären, men valde till slut att ändå genomföra den, trots betydligt högre månadskostnad.",4013479,"HusmanHagberg Växjö",,,1662684
304680,"2018-01-31 14:50:23.008","2018-01-31 14:50:38.346",4,"Glad kille, engagerad i sitt jobb och rolig. Bra säljare, en säljare man får känslan av att man kan lita på.",772106,"HusmanHagberg Enskede",582,"Emil Cronholm",1659569
304672,"2018-01-31 14:38:36.274","2018-01-31 14:38:39.392",5,"professionell
kunnig
omsorgfull
 ",1835483,"HusmanHagberg Göteborg Öster",3619,"Daniel Fröberg",1663988
304678,"2018-01-31 14:50:01.177","2018-01-31 14:50:38.866",5,"Daniel Fröberg är en exemplarisk mäklare som vet precis hur han ska sköta sitt jobb. Jag kommer rekommendera honom till alla vänner/bekanta alla dagar i veckan. Han fick mig att känna mig extremt trygg och säker på dem valen vi tog tillsammans. 10 av 10.",1835483,"HusmanHagberg Göteborg Öster",3619,"Daniel Fröberg",1663978
304701,"2018-01-31 15:24:33.876","2018-01-31 15:24:38.641",5,"Nina är duktig. Proffsig, tillmötesgående och rak. Löser problem på ett snabbt och relevant sätt. ""Lagom"" pushig på både säljer och köpare.",4020528,"Våningen & Villan Malmö Dockan",3198,"Nina Berglund",1659639
304705,"2018-01-31 15:27:15.108","2018-01-31 15:27:38.363",5,"Toppen! trevlig, avslappnad och professionell.",1835483,"HusmanHagberg Göteborg Öster",3619,"Daniel Fröberg",1663984
304715,"2018-01-31 15:45:09.545","2018-01-31 15:45:38.361",5,"Det kändes direkt helt rätt med Malin. Hon är kunnig, trygg, professionell, ärlig och personlig. Alltid tillgänglig och hade tät kontakt under hela processen. Vi är nöjda till 100% och skulle rekommendera Malin till alla som vill sälja!",3731252,"HusmanHagberg Uppsala",3931,"Malin Nunez",1659400
304733,"2018-01-31 16:22:43.085","2018-01-31 16:22:52.047",5,"Jag fick intrycket från början och därefter om Aria att han var välrutinerad och smart. Jag tycker att han har skött detta arbete mycket bra.",3549968,"HusmanHagberg Kista",3996,"Aria Karadaghi",1664136
304745,"2018-01-31 16:34:50.014","2018-01-31 16:34:51.817",5,"Hon har varit hjälpsam. Vi har haft tilllit till henne. Lättsam att ha med och göra. Trevlig och kunnigmpå sin sak. 
Väldigt professionell",3549438,"Svenska Mäklarhuset Järfälla",1992,"Malin Westermark",1663781
304761,"2018-01-31 17:22:33.002","2018-01-31 17:22:38.289",5,"Daniel har genom hela säljprocessen haft ett proffsigt bemötande och har överträffat våra högt ställda förväntningar och krav på mäklare. Han är ger klara besked och svarar på frågor snabbt. Jag rekommenderar att använda Daniel vid bostadsförsäljning.",1835483,"HusmanHagberg Göteborg Öster",3619,"Daniel Fröberg",1663973
304779,"2018-01-31 18:07:43.067","2018-01-31 18:07:52.303",5,"Anders är professionell, kunnig och hjälpsam. Högsta betyg!",3549966,"HusmanHagberg Järfälla",4926,"Anders Trotzig",1659526
304790,"2018-01-31 18:35:47.476","2018-01-31 18:35:52.611",5,"Proffsigt bemötande och genuint trevlig. Velade inte som att hon försökta göra sig till utan var sig själv vilket uppskattades.",3450172,"Skandiamäklarna Järfälla",240,"Gülsen Tekbas Kibar",1659582
304808,"2018-01-31 19:09:05.894","2018-01-31 19:09:38.652",5,"Vår mäklare, Jesper Lindqvist, var mycket professionell. Vi var mycket trygga med vårt köp av vår nya bostad.",1771962,"HusmanHagberg Vallentuna",,,1659726
304821,"2018-01-31 19:44:56.906","2018-01-31 19:45:38.64",5,"Fantastiskt professionellt bemötande! Service, know-how, bra på att återkoppla och följa upp - att inte släppa dialogen, och ändå inte upplevas som ’säljande’/’snackig’’, trevlig, lugn och sansad, förtroendeingivande.  Kommer att rekommendera henne vidare. Utomordentlig representant för varumärket ’Våningen & Villan’!",4020528,"Våningen & Villan Malmö Dockan",1213,"Mikaela Malmgren",1644207
304831,"2018-01-31 19:58:34.502","2018-01-31 19:58:38.648",5,"Ibland kan det inte vara lätt att läsa alla människor, och vi ville ha raka och ärliga svar, vilket nog var lite ovanligt, efter ett tag med vår kotnakt mellan varandra så kärde vi känna varandra och så blev dialogen och kontakten mycket lättare.

Vi är mycket nöjda, även med hjälpen runt vårat frsmtida husköp.",3802999,"HusmanHagberg Kungsbacka",4770,"Joachim Sköld",1664653
304869,"2018-02-01 07:04:09.344","2018-02-01 07:04:38.662",5,"Vi träffade och valde mellan flera mäklare och Malin var det självklara valet. Det märks att hon tycker om sitt jobb, är genuint intresserad av människor och framförallt av att göra absolut allt hon kan för att göra ett bra jobb. Trots att marknaden svängde precis när vi la ut vårt hus till salu så fick hon det sålt och hjälpte oss på ett professionellt sätt när det upptäcktes lite fukt på vinden. Hon hör av sig direkt när man söker henne och är supertrevlig. Vi är verkligen jättenöjda.",3549438,"Svenska Mäklarhuset Järfälla",1992,"Malin Westermark",1663774
304905,"2018-02-01 08:39:44.007","2018-02-01 08:40:25.317",5,"Fick ett mycket proffsigt bemötande från en mycket professionell mäklare. Alltid lika hjälpsam och trevlig. ",3549999,"HusmanHagberg Ängelholm",,,1657937
304959,"2018-02-01 09:59:37.081","2018-02-01 09:59:48.056",5,"Vi sålde en lgh intill Nacka Forum (Colosseum) och fick en väl defensiv förväntan av mäklaren. Vi hade andra, högre förväntningar. Bemötande mycket trevligt. Bra på kommunicera med oss. Slutade enligt vår förväntan och vi känner som helhet att det hela gått mycket bra och smidigt.",3549970,"HusmanHagberg Nacka",,,1665235
304972,"2018-02-01 10:14:43.062","2018-02-01 10:14:48.014",4,"Hon kändes lugn och lät en ta sin tid när man kollade på lägenheten. Var lagom på",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1665139
304986,"2018-02-01 10:23:17.177","2018-02-01 10:23:24.992",5,"Jag fick en väldigt bra positiv uppfattning av Ola. han var proffesionell, trevlig och noggrann",772106,"HusmanHagberg Enskede",584,"Ola Sjölund",1665102
304993,"2018-02-01 10:27:43.655","2018-02-01 10:27:47.637",4,"På visningen fick vi ingen större kontakt med varandra. Visserligen fanns många spekulanter där så det är lätt att bli splittrad!
Perioden efter med budgivningen samt att han senare hörsammade vårt krav på att skriva kontakt samma kväll vid kl 21, uppskattar vi verkligen. Han var saklig och grundlig. 
",1835483,"HusmanHagberg Göteborg Öster",3619,"Daniel Fröberg",1663967
305341,"2018-02-01 22:08:08.677","2018-02-01 22:08:47.958",5,"En trevlig serös  mäklare som verkligen har brytt sig om mig och mina husaffärer!",3549970,"HusmanHagberg Nacka",,,1665162
305031,"2018-02-01 11:22:20.761","2018-02-01 11:22:25.061",5,"Personligt , informativt, tydligt, förtroende, ärligt",1835483,"HusmanHagberg Göteborg Öster",3619,"Daniel Fröberg",1664008
305042,"2018-02-01 11:51:26.705","2018-02-01 11:51:47.958",5,"👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽",3549999,"HusmanHagberg Ängelholm",,,1657903
305048,"2018-02-01 11:56:42.577","2018-02-01 11:56:47.231",4,"Niclas Holmberg är lugn och känns stabil. Han är inte påstridig utan lyssnar in vad kunden önskar och behöver.",3549445,"Svenska Mäklarhuset Vällingby, Hässelby, Spånga",3681,"Niclas Holmberg",1659289
305076,"2018-02-01 12:57:31.578","2018-02-01 12:57:47.668",5,"Strålande!! grymt bemötande och väldigt bra sammarbete!",3549977,"HusmanHagberg Tyresö Älta",,,1665276
305054,"2018-02-01 12:02:28.474","2018-02-01 12:02:47.944",5,"Från A-Ö super proffsig rakt igenom.",3549970,"HusmanHagberg Nacka",,,1665218
305104,"2018-02-01 13:45:17.677","2018-02-01 13:45:25.338",5,"Allt positivt! Bra tillgänglig i telefon. Tydlig. Vill köparna/säljarens bästa!",3549994,"HusmanHagberg Kristianstad",2426,"Daniel Samuelsson",1661391
305128,"2018-02-01 14:25:02.527","2018-02-01 14:25:24.554",5,"Korrekt bemötande, saklig, informativ, förtroendeingivande, tryggt. Mycket nöjd med Husman o Hagber i tyresö.",3549977,"HusmanHagberg Tyresö Älta",,,1665280
305137,"2018-02-01 14:33:06.026","2018-02-01 14:33:25.044",5,"Vi är mycket nöjda med Niclas som mäklare i samband med försäljningen av vårt hus. Proffsig, lugn och trovärdig! ",3549445,"Svenska Mäklarhuset Vällingby, Hässelby, Spånga",3681,"Niclas Holmberg",1659282
305296,"2018-02-01 19:24:42.641","2018-02-01 19:24:47.943",4,"Trevlig mäklare, bra information och bra på att kommunicera",3669585,"Våningen & Villan Lund",3402,"Maria Brolin Glennow",1644129
305366,"2018-02-02 07:37:15.106","2018-02-02 07:37:48.018",5,"Med Ola som mäklare känner man sig trygg. ",772106,"HusmanHagberg Enskede",584,"Ola Sjölund",1665099
305356,"2018-02-02 05:40:43.667","2018-02-02 05:40:48.011",5,"Professionell, positiv men ändå en som inte lovar för mycket! Lätt att få kontakt med vid frågor, snabb med att svara på frågor eller åtgärda fel! 
Hade kontakt med en strålande bra fotograf vilket också förstärkte känslan av att jag var i goda händer med min fastighetsaffär!",3549438,"Svenska Mäklarhuset Järfälla",1992,"Malin Westermark",1663769
305391,"2018-02-02 08:30:57.378","2018-02-02 08:31:47.987",5,"Hejsan!
Kan väl bara säga att det fungerat väl. Ordning och reda samt ett positivt bemötande kan man väl sammanfatta det som
Mvh // Bertil",4013496,"HusmanHagberg Karlskrona",4918,"Linn Walderton",1668009
